"Exp_names","Iteration","Metric-name","avg","min","max","50th Percentile","75th percentile","90th percentile","95th percentile","96th percentile","97th percentile","98th percentile","99th percentile","99.99th percentile","99.999th percentile","Value-1","Value-2","Value-3","Value-4","Value-5","Value-6","Value-7","Value-8","Value-9","Value-10","Value-11","Value-12","Value-13","Value-14","Value-15","Value-16","Value-17","Value-18","Value-19","Value-20","Value-21","Value-22","Value-23","Value-24","Value-25","timestamp-1","timestamp-2","timestamp-3","timestamp-4","timestamp-5","timestamp-6","timestamp-7","timestamp-8","timestamp-9","timestamp-10","timestamp-11","timestamp-12","timestamp-13","timestamp-14","timestamp-15","timestamp-16","timestamp-17","timestamp-18","timestamp-19","timestamp-20","timestamp-21","timestamp-22","timestamp-23","timestamp-24","timestamp-25"
"log-regression","ITR-2","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"reactors","ITR-0","cpu-measure",1.63912607120926,1.63327147589259,1.64498066652593,1.64745219565556,1.68579623590741,1.70132318417037,1.70864434035407,1.7104746294,1.7104746294,1.7104746294,1.7104746294,1.7104746294,1.7104746294,1.63327147589259,1.60896178875926,1.60896178875926,1.64745219565556,1.64745219565556,1.64745219565556,1.64361260004815,1.64361260004815,1.66061557111111,1.66061557111111,1.66061557111111,1.68579623590741,1.68579623590741,1.70132318417037,1.70132318417037,1.70132318417037,1.7104746294,1.7104746294,1.64677699724076,1.64677699724076,1.64677699724076,1.6247632029037,1.6247632029037,1.64498066652593,1.64498066652593,1661247384.961,1661247400.052,1661247415.239,1661247430.353,1661247445.464,1661247445.966,1661247461.14,1661247476.175,1661247491.274,1661247506.367,1661247507.073,1661247522.256,1661247537.424,1661247552.579,1661247567.763,1661247568.137,1661247583.176,1661247598.417,1661247613.485,1661247628.577,1661247629.165,1661247644.281,1661247659.353,1661247674.392,1661247689.467
"reactors","ITR-0","mem-measure",629170176,263921664,994418688,266674176,266866688,266932224,848921395.200001,994418688,994418688,994418688,994418688,994418688,994418688,263921664,264036352,264036352,264458240,264458240,264458240,266440704,266440704,266608640,266608640,266608640,266674176,266674176,266760192,266760192,266760192,266833920,266833920,266866688,266866688,266866688,266932224,266932224,994418688,994418688,1661247384.948,1661247400.066,1661247415.237,1661247430.36,1661247445.461,1661247445.996,1661247461.081,1661247476.246,1661247491.288,1661247506.373,1661247507.071,1661247522.199,1661247537.423,1661247552.573,1661247567.772,1661247568.151,1661247583.29,1661247598.447,1661247613.562,1661247628.674,1661247629.194,1661247644.286,1661247659.408,1661247674.478,1661247689.536
"reactors","ITR-0","memusage-measure",642885632,268099584,1017671680,270741504,270958592,270999552,868337254.400001,1017671680,1017671680,1017671680,1017671680,1017671680,1017671680,268099584,268103680,268103680,268525568,268525568,268525568,270508032,270508032,270675968,270675968,270675968,270741504,270741504,270958592,270958592,270958592,270905344,270905344,270938112,270938112,270938112,270999552,270999552,1017671680,1017671680,1661247384.943,1661247400.04,1661247415.091,1661247430.215,1661247445.303,1661247445.916,1661247461.031,1661247476.117,1661247491.177,1661247506.223,1661247507.065,1661247522.26,1661247537.445,1661247552.584,1661247567.758,1661247568.148,1661247583.293,1661247598.46,1661247613.577,1661247628.701,1661247629.187,1661247644.277,1661247659.396,1661247674.431,1661247689.509
"reactors","ITR-0","cnetreceivebytes-measure",14.5833333333334,10.6,18.5666666666667,21.1333333333333,27.3666666666667,31.2,39.228865924395,41.2360824054937,41.2360824054937,41.2360824054937,41.2360824054937,41.2360824054937,41.2360824054937,18.5666666666667,26.1,26.1,21.1333333333333,21.1333333333333,21.1333333333333,31.2,31.2,19.3666666666667,19.3666666666667,19.3666666666667,27.9,27.9,19.0666666666667,19.0666666666667,19.0666666666667,27.3666666666667,27.3666666666667,10.6992867142191,10.6992867142191,10.6992867142191,41.2360824054937,41.2360824054937,10.6,10.6,1661247384.954,1661247400.059,1661247415.237,1661247430.35,1661247445.4,1661247446.012,1661247461.176,1661247476.293,1661247491.407,1661247506.48,1661247507.062,1661247522.246,1661247537.423,1661247552.575,1661247567.77,1661247568.137,1661247583.268,1661247598.411,1661247613.485,1661247628.585,1661247629.148,1661247644.292,1661247659.365,1661247674.409,1661247689.474
"reactors","ITR-0","cnettransmitbytes-measure",6.83333333333334,5.36666666666667,8.3,10.8,13.5,17.9,20.034430295353,20.5680378691913,20.5680378691913,20.5680378691913,20.5680378691913,20.5680378691913,20.5680378691913,8.3,13.5,13.5,10.8,10.8,10.8,17.9,17.9,10.0333333333333,10.0333333333333,10.0333333333333,13.6,13.6,7.46666666666667,7.46666666666667,7.46666666666667,11.1333333333333,11.1333333333333,4.93300446636891,4.93300446636891,4.93300446636891,20.5680378691913,20.5680378691913,5.36666666666667,5.36666666666667,1661247384.962,1661247400.04,1661247415.237,1661247430.339,1661247445.448,1661247446.031,1661247461.164,1661247476.286,1661247491.41,1661247506.471,1661247507.071,1661247522.265,1661247537.446,1661247552.588,1661247567.764,1661247568.13,1661247583.154,1661247598.456,1661247613.591,1661247628.692,1661247629.188,1661247644.28,1661247659.396,1661247674.479,1661247689.509
"reactors","ITR-0","diskdetails-measure",13433514.6666666,0,26867029.3333333,36315.4456369575,1317546.66666667,1136766429.86667,1137993024.62257,1138299673.31155,1138299673.31155,1138299673.31155,1138299673.31155,1138299673.31155,1138299673.31155,0,1136766429.86667,1136766429.86667,4369.06666666667,4369.06666666667,4369.06666666667,0,0,11468.8,11468.8,11468.8,1317546.66666667,1317546.66666667,34133.3333333333,34133.3333333333,34133.3333333333,54886.4,54886.4,36315.4456369575,36315.4456369575,36315.4456369575,1138299673.31155,1138299673.31155,26867029.3333333,26867029.3333333,1661247384.928,1661247399.956,1661247415.19,1661247430.23,1661247445.325,1661247446.042,1661247461.18,1661247476.298,1661247491.417,1661247506.512,1661247507.1,1661247522.247,1661247537.425,1661247552.575,1661247567.753,1661247568.149,1661247583.281,1661247598.457,1661247613.54,1661247628.605,1661247629.201,1661247644.283,1661247659.401,1661247674.458,1661247689.496
"reactors","ITR-0","fsiototal-measure",1.05333333333334E-08,7.63333333333336E-09,1.34333333333334E-08,1.32666666666664E-08,1.34333333333334E-08,1.47000000000002E-08,1.4766666666667E-08,1.4766666666667E-08,1.4766666666667E-08,1.4766666666667E-08,1.4766666666667E-08,1.4766666666667E-08,1.4766666666667E-08,7.63E-09,9.37E-09,9.37E-09,1.33E-08,1.33E-08,1.33E-08,7.87E-09,7.87E-09,1.33E-08,1.33E-08,1.33E-08,1.46E-08,1.46E-08,1.48E-08,1.48E-08,1.48E-08,8.40E-09,8.40E-09,9.10E-09,9.10E-09,9.10E-09,1.30E-08,1.30E-08,1.34E-08,1.34E-08,1661247384.958,1661247400.085,1661247415.221,1661247430.351,1661247445.423,1661247446.048,1661247461.183,1661247476.298,1661247491.418,1661247506.506,1661247507.094,1661247522.298,1661247537.463,1661247552.593,1661247567.758,1661247568.148,1661247583.254,1661247598.333,1661247613.369,1661247628.43,1661247629.129,1661247644.151,1661247659.206,1661247674.245,1661247689.29
"reactors","ITR-0","fsreadtotal-measure",0,0,0,0,0,2.00013334222268E-10,2.26669333511168E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,2.33333333333393E-10,0,0,0,0,0,0,0,0,0,0,0,2.33E-10,2.33E-10,0,0,0,0,0,0,0,0,2.00E-10,2.00E-10,0,0,1661247384.962,1661247400.078,1661247415.141,1661247430.216,1661247445.279,1661247446.043,1661247461.183,1661247476.289,1661247491.41,1661247506.498,1661247507.037,1661247522.269,1661247537.455,1661247552.59,1661247567.76,1661247568.151,1661247583.267,1661247598.457,1661247613.591,1661247628.664,1661247629.184,1661247644.267,1661247659.294,1661247674.373,1661247689.43
"reactors","ITR-0","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
"reactors","ITR-0","netreceivebytes-measure",1083.01666666667,851.6,1314.43333333333,1431.46666666667,2591.7,3191.3,3281.7,3304.3,3304.3,3304.3,3304.3,3304.3,3304.3,851.6,851.6,3046.36666666667,3046.36666666667,758.566666666667,758.566666666667,758.566666666667,3191.3,3191.3,614.1,614.1,614.1,3304.3,3304.3,593.6,593.6,593.6,2591.7,2591.7,1431.46666666667,1431.46666666667,1431.46666666667,2373.73333333333,2373.73333333333,1314.43333333333,1661240715.762,1661240730.898,1661240746.026,1661240761.082,1661240776.143,1661240776.993,1661240792.166,1661240807.298,1661240822.431,1661240837.534,1661240838.001,1661240853.159,1661240868.289,1661240883.43,1661240898.547,1661240899.087,1661240914.236,1661240929.347,1661240944.485,1661240959.587,1661240960.155,1661240975.403,1661240990.441,1661241005.629,1661241020.65
"reactors","ITR-0","nettransmitbytes-measure",1411.26666666667,1056.23333333333,1766.3,1954.06666666667,3454.93333333333,3902.33333333333,3956.25333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,3969.73333333333,1056.23333333333,1056.23333333333,3802.33333333333,3802.33333333333,973.5,973.5,973.5,3902.33333333333,3902.33333333333,907.366666666667,907.366666666667,907.366666666667,3969.73333333333,3969.73333333333,960.366666666667,960.366666666667,960.366666666667,3454.93333333333,3454.93333333333,1954.06666666667,1954.06666666667,1954.06666666667,2878.03333333333,2878.03333333333,1766.3,1661240715.853,1661240730.905,1661240746.145,1661240761.232,1661240776.27,1661240777.001,1661240792.163,1661240807.3,1661240822.454,1661240837.582,1661240837.995,1661240853.145,1661240868.193,1661240883.268,1661240898.33,1661240899.058,1661240914.084,1661240929.203,1661240944.253,1661240959.301,1661240960.171,1661240975.374,1661240990.396,1661241005.613,1661241020.644
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"reactors","ITR-1","cpu-measure",1.66451057504445,1.63026939647407,1.69875175361482,1.64147858938519,1.67884903562963,1.69875175361482,1.7034330729126,1.70460340273704,1.70460340273704,1.70460340273704,1.70460340273704,1.70460340273704,1.70460340273704,1.69875175361482,1.69875175361482,1.70460340273704,1.70460340273704,1.67884903562963,1.67884903562963,1.67884903562963,1.66976597730741,1.66976597730741,1.61354693210741,1.61354693210741,1.61354693210741,1.60133424953333,1.60133424953333,1.63102302891852,1.63102302891852,1.63102302891852,1.61853470582963,1.61853470582963,1.65675865271852,1.65675865271852,1.65675865271852,1.64147858938519,1.64147858938519,1.63026939647407,1661248091.246,1661248106.41,1661248121.552,1661248136.662,1661248151.767,1661248152.319,1661248167.497,1661248182.63,1661248197.789,1661248212.909,1661248213.396,1661248228.6,1661248243.737,1661248258.891,1661248274.014,1661248274.44,1661248289.61,1661248304.687,1661248319.802,1661248334.966,1661248335.559,1661248350.674,1661248365.769,1661248380.835,1661248395.942
"reactors","ITR-1","mem-measure",716613632,262549504,1170677760,264953856,265121792,606588108.800001,834199552,847658680.32,928413450.24,1009168220.16,1089922990.08,1169870212.3008,1170597005.23008,262549504,262549504,262811648,262811648,262836224,262836224,262836224,264720384,264720384,264835072,264835072,264835072,264953856,264953856,265027584,265027584,265027584,265121792,265121792,265170944,265170944,265170944,834199552,834199552,1170677760,1661248091.249,1661248106.394,1661248121.524,1661248136.556,1661248151.667,1661248152.304,1661248167.495,1661248182.617,1661248197.789,1661248212.89,1661248213.365,1661248228.395,1661248243.539,1661248258.623,1661248273.696,1661248274.467,1661248289.652,1661248304.783,1661248320.03,1661248335.118,1661248335.567,1661248350.669,1661248365.751,1661248380.799,1661248395.944
"reactors","ITR-1","memusage-measure",731797504,266612736,1196982272,269017088,269189120,621057638.400001,855609344,869264261.12,951193763.84,1033123266.56,1115052769.28,1196162976.9728,1196900342.49728,266612736,266612736,266883072,266883072,266899456,266899456,266899456,268783616,268783616,268894208,268894208,268894208,269017088,269017088,269094912,269094912,269094912,269189120,269189120,269230080,269230080,269230080,855609344,855609344,1196982272,1661248091.267,1661248106.412,1661248121.462,1661248136.652,1661248151.743,1661248152.319,1661248167.497,1661248182.62,1661248197.795,1661248212.929,1661248213.409,1661248228.611,1661248243.757,1661248258.887,1661248274.014,1661248274.468,1661248289.669,1661248304.822,1661248319.981,1661248335.026,1661248335.559,1661248350.662,1661248365.778,1661248380.831,1661248395.935
"reactors","ITR-1","cnetreceivebytes-measure",19.5833333333334,18.7,20.4666666666667,18.7,37.5333333333333,39.0333333333333,40.7933333333333,41.2333333333333,41.2333333333333,41.2333333333333,41.2333333333333,41.2333333333333,41.2333333333333,20.4666666666667,20.4666666666667,32,32,10.4333333333333,10.4333333333333,10.4333333333333,39.0333333333333,39.0333333333333,10.2666666666667,10.2666666666667,10.2666666666667,41.2333333333333,41.2333333333333,8.7,8.7,8.7,37.5333333333333,37.5333333333333,10.4333333333333,10.4333333333333,10.4333333333333,38.6333333333333,38.6333333333333,18.7,1661248091.26,1661248106.41,1661248121.555,1661248136.666,1661248151.727,1661248152.332,1661248167.498,1661248182.632,1661248197.805,1661248212.929,1661248213.405,1661248228.507,1661248243.749,1661248258.888,1661248274.032,1661248274.483,1661248289.657,1661248304.816,1661248320.023,1661248335.107,1661248335.544,1661248350.622,1661248365.676,1661248380.756,1661248395.826
"reactors","ITR-1","cnettransmitbytes-measure",9.28333333333333,8.63333333333333,9.93333333333333,8.63333333333333,16.5333333333333,18.5,21.3,22,22,22,22,22,22,9.93333333333333,9.93333333333333,15.8,15.8,5.5,5.5,5.5,18.5,18.5,4,4,4,22,22,3.9,3.9,3.9,17.5333333333333,17.5333333333333,4.3,4.3,4.3,16.5333333333333,16.5333333333333,8.63333333333333,1661248091.248,1661248106.366,1661248121.4,1661248136.492,1661248151.537,1661248152.304,1661248167.482,1661248182.586,1661248197.774,1661248212.855,1661248213.39,1661248228.427,1661248243.671,1661248258.714,1661248273.804,1661248274.477,1661248289.654,1661248304.771,1661248319.799,1661248334.957,1661248335.56,1661248350.667,1661248365.707,1661248380.833,1661248395.865
"reactors","ITR-1","diskdetails-measure",568920200.533333,42052.2666666667,1137798348.8,279620.266666667,26661683.2,1137795618.13333,1137797802.66667,1137798348.8,1137798348.8,1137798348.8,1137798348.8,1137798348.8,1137798348.8,1137798348.8,1137798348.8,1137795618.13333,1137795618.13333,2730.66666666667,2730.66666666667,2730.66666666667,1137795618.13333,1137795618.13333,1365.33333333333,1365.33333333333,1365.33333333333,7372.8,7372.8,279620.266666667,279620.266666667,279620.266666667,279620.266666667,279620.266666667,0,0,0,26661683.2,26661683.2,42052.2666666667,1661248091.267,1661248106.419,1661248121.546,1661248136.673,1661248151.758,1661248152.261,1661248167.449,1661248182.467,1661248197.566,1661248212.628,1661248213.402,1661248228.609,1661248243.757,1661248258.9,1661248274.004,1661248274.461,1661248289.645,1661248304.813,1661248320.024,1661248335.123,1661248335.542,1661248350.571,1661248365.65,1661248380.726,1661248395.772
"reactors","ITR-1","fsiototal-measure",1.44333333333332E-08,1.25333333333333E-08,1.6333333333333E-08,8.73333333333306E-09,1.26000000000005E-08,1.30999999999999E-08,1.32999999999998E-08,1.34213333333331E-08,1.41493333333331E-08,1.48773333333331E-08,1.5605333333333E-08,1.6326053333333E-08,1.6332605333333E-08,1.25E-08,1.25E-08,8.07E-09,8.07E-09,8.37E-09,8.37E-09,8.37E-09,1.28E-08,1.28E-08,8.73E-09,8.73E-09,8.73E-09,1.21E-08,1.21E-08,8.47E-09,8.47E-09,8.47E-09,1.33E-08,1.33E-08,8.13E-09,8.13E-09,8.13E-09,1.26E-08,1.26E-08,1.63E-08,1661248091.264,1661248106.423,1661248121.523,1661248136.554,1661248151.621,1661248152.292,1661248167.482,1661248182.629,1661248197.794,1661248212.926,1661248213.415,1661248228.482,1661248243.587,1661248258.714,1661248273.801,1661248274.467,1661248289.576,1661248304.698,1661248319.797,1661248334.859,1661248335.551,1661248350.66,1661248365.761,1661248380.777,1661248395.855
"reactors","ITR-1","fsreadtotal-measure",0,0,0,0,0,2.3333333333328E-10,4.19999999999995E-10,4.66666666666674E-10,4.66666666666674E-10,4.66666666666674E-10,4.66666666666674E-10,4.66666666666674E-10,4.66666666666674E-10,0,0,0,0,0,0,0,2.33E-10,2.33E-10,0,0,0,0,0,0,0,0,4.67E-10,4.67E-10,0,0,0,0,0,0,1661248091.246,1661248106.402,1661248121.523,1661248136.618,1661248151.664,1661248152.281,1661248167.472,1661248182.607,1661248197.797,1661248212.904,1661248213.404,1661248228.497,1661248243.732,1661248258.889,1661248274.013,1661248274.451,1661248289.663,1661248304.819,1661248319.955,1661248335.002,1661248335.526,1661248350.545,1661248365.625,1661248380.663,1661248395.71
"reactors","ITR-1","fswritetotal-measure",2.42316666666667E-07,2.13333333333331E-08,4.633E-07,2.17000000000001E-08,2.98666666666671E-08,3.04333333333337E-08,3.76726666666667E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,4.633E-07,2.13E-08,1.31E-08,1.31E-08,3.04E-08,3.04E-08,3.04E-08,1.53E-08,1.53E-08,1.85E-08,1.85E-08,1.85E-08,2.17E-08,2.17E-08,2.99E-08,2.99E-08,2.99E-08,2.74E-08,2.74E-08,1.48E-08,1.48E-08,1.48E-08,2.69E-08,2.69E-08,4.63E-07,4.63E-07,1661244328.653,1661244343.835,1661244358.861,1661244373.969,1661244389.083,1661244389.788,1661244404.929,1661244420.074,1661244435.164,1661244450.224,1661244450.855,1661244465.988,1661244481.108,1661244496.135,1661244511.223,1661244511.92,1661244527.066,1661244542.154,1661244557.195,1661244572.249,1661244573.014,1661244588.129,1661244603.221,1661244618.291,1661244633.325
